,track,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
8921,Maggie,Redbone,0.56,0.933,6,-5.975,0,0.103,0.0613,0.192,0.0822,0.754,126.919,306867,4,31.64244,14,1,70
8924,The Rockford Files,Mike Post,0.489,0.562,2,-11.494,1,0.0301,0.0671,0.92,0.191,0.23,111.921,186600,4,31.60425,10,1,70
8926,"Hey Hey, My My (Into The Black)",Neil Young & Crazy Horse,0.514,0.88,4,-9.04,0,0.0448,0.288,0.276,0.686,0.583,122.236,312660,4,122.55516,7,1,70
8927,Must Be Love,The James Gang,0.573,0.524,9,-16.128,1,0.0484,0.0388,7.8e-06,0.0918,0.764,117.453,231293,4,28.52868,12,1,70
8928,We Are Family,Sister Sledge,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,216733,4,86.02186,6,1,70
8929,Vengeance,Carly Simon,0.589,0.807,9,-7.633,0,0.0385,0.225,0.0,0.092,0.682,95.286,254400,4,36.43242,10,1,70
8930,Your Own Special Way,Genesis,0.319,0.196,5,-11.466,1,0.0333,0.686,3.19e-06,0.112,0.0636,130.557,378813,3,131.80721,12,1,70
8931,It Makes Me Giggle,John Denver,0.549,0.358,4,-12.629,1,0.0389,0.491,4.51e-05,0.143,0.354,93.76,195560,4,45.59755,9,1,70
8932,Nutbush City Limits,Bob Seger,0.46,0.847,0,-4.74,1,0.0391,0.326,0.00833,0.345,0.654,165.091,236587,4,29.71814,11,1,70
8935,Do Ya,Electric Light Orchestra,0.494,0.571,2,-5.862,1,0.0332,0.0394,0.000518,0.602,0.712,124.045,225107,4,46.25678,9,1,70
8938,Love Song,Tommy James,0.456,0.602,11,-9.065,1,0.0285,0.232,0.0,0.107,0.856,100.017,209467,4,40.72653,11,1,70
8939,A Mother For My Children,The Whispers,0.421,0.72,3,-9.071,1,0.217,0.11,5.85e-05,0.0557,0.787,197.535,194093,4,32.99596,10,1,70
8941,I Say A Little Prayer/By The Time I Get To Phoenix,Glen Campbell/Anne Murray,0.218,0.331,4,-13.14,1,0.0361,0.829,1.16e-06,0.059,0.376,173.093,195107,4,38.91522,10,1,70
8942,Fancy Lady,Billy Preston,0.648,0.72,10,-8.476,0,0.0601,0.451,0.00954,0.0669,0.663,113.573,347893,4,57.7883,13,1,70
8946,(Call Me Your) Anything Man,Bobby Moore,0.624,0.604,3,-12.401,0,0.0459,0.0474,0.00159,0.263,0.76,91.554,374491,4,22.56692,15,1,70
8947,Tonight's The Night (Gonna Be Alright),Rod Stewart,0.55,0.514,11,-12.617,1,0.0523,0.336,0.125,0.382,0.724,136.542,237120,3,39.76981,10,1,70
8948,Train Of Thought,Cher,0.443,0.495,2,-12.501,0,0.0439,0.0848,0.0,0.936,0.564,111.528,155853,4,55.13997,5,1,70
8949,One For The Money (part 1),The Whispers,0.627,0.741,10,-7.202,1,0.101,0.209,2.25e-06,0.0442,0.759,106.949,190907,4,46.13009,10,1,70
8950,I Like Your Lovin' (Do You Like Mine),The Chi-lites,0.593,0.64,1,-13.379,1,0.0433,0.127,0.0,0.189,0.833,105.446,196280,4,42.57036,5,1,70
8952,"Easy Come, Easy Go",Bobby Sherman,0.539,0.386,4,-11.197,1,0.0338,0.853,0.000522,0.708,0.755,142.823,160000,4,26.21013,9,1,70
8953,Pieces Of April,Three Dog Night,0.558,0.211,10,-17.965,1,0.0314,0.688,0.000496,0.114,0.431,89.343,250627,4,34.56019,9,1,70
8954,There Won't Be Anymore,Charlie Rich,0.547,0.28,5,-14.353,1,0.027,0.932,0.00782,0.188,0.653,103.342,141773,4,27.59955,8,1,70
8955,Sweet Love,Commodores,0.373,0.511,1,-8.266,1,0.0522,0.268,1.65e-05,0.0575,0.434,202.301,393560,4,56.66855,15,1,70
8956,Slide,Slave,0.62,0.898,4,-8.962,0,0.0325,0.013,0.0957,0.118,0.909,115.994,410467,4,67.33179,14,1,70
8961,I Believe In Music,Gallery,0.589,0.413,9,-13.959,1,0.082,0.343,0.0,0.0977,0.631,89.763,175560,4,55.23632,7,1,70
8963,"Oh Me, Oh My (Dreams In My Arms)",Al Green,0.714,0.541,5,-9.068,1,0.0297,0.309,8.41e-06,0.0734,0.616,95.41,168853,4,27.30668,9,1,70
8964,"Honey, Honey",ABBA,0.473,0.804,5,-7.697,1,0.0473,0.324,2.12e-06,0.393,0.735,140.55,176467,4,31.09902,8,1,70
8965,My Life,Billy Joel,0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,284000,4,33.18043,15,1,70
8966,Capture The Moment,Jay & The Americans,0.4,0.515,9,-8.949,0,0.0352,0.519,1.1e-06,0.224,0.472,122.41,142653,3,41.85638,7,1,70
8967,She's Always A Woman,Billy Joel,0.482,0.0991,1,-18.552,1,0.0434,0.949,5.22e-05,0.132,0.337,117.253,202373,4,55.31194,9,1,70
8969,We Can Make It Baby,The Originals,0.458,0.438,3,-9.065,1,0.0269,0.765,5.7e-05,0.0746,0.445,77.847,176933,3,32.07581,9,1,70
8972,"Luckenbach, Texas (Back To The Basics Of Love)",Waylon Jennings,0.687,0.469,7,-9.992,1,0.0322,0.714,0.00199,0.252,0.674,102.88,200640,4,28.2778,13,1,70
8973,Rock The Boat,The Hues Corporation,0.597,0.581,3,-9.72,1,0.0449,0.257,0.0,0.105,0.885,107.202,202573,4,33.37936,7,1,70
8975,It's Only Love,Elvis Presley,0.551,0.446,2,-12.49,1,0.0331,0.546,2.75e-05,0.254,0.845,87.123,157280,4,30.94465,9,1,70
8978,"Reach Out, I'll Be There",Gloria Gaynor,0.645,0.597,6,-12.989,1,0.0305,0.00384,1.79e-06,0.0819,0.88,121.838,257667,4,23.42088,10,1,70
8979,Jack And Jill,Raydio,0.693,0.659,4,-4.722,1,0.0299,0.395,0.00485,0.133,0.541,106.247,275667,4,22.47342,12,1,70
8982,Fairytale,The Pointer Sisters,0.442,0.543,8,-6.386,1,0.0273,0.732,0.000147,0.117,0.644,129.053,303067,4,66.03212,11,1,70
8983,Where Evil Grows,The Poppy Family,0.555,0.656,7,-9.721,0,0.0313,0.337,7.81e-05,0.0961,0.68,107.862,171000,4,54.81851,7,1,70
8984,It's Going To Take Some Time,Carpenters,0.591,0.148,0,-16.694,1,0.0337,0.947,0.141,0.111,0.314,117.483,176054,3,31.60387,12,1,70
8985,Do The Funky Chicken,Rufus Thomas,0.796,0.402,8,-13.677,1,0.164,0.0208,2.7e-05,0.0274,0.741,114.838,198120,4,33.73962,12,1,70
8986,Tracks Of My Tears,Linda Ronstadt,0.639,0.564,9,-7.241,1,0.0227,0.123,0.0,0.0715,0.877,92.994,193773,4,31.74521,9,1,70
8988,Doctor Love,First Choice,0.552,0.661,8,-10.047,1,0.0351,0.00477,0.00961,0.148,0.753,118.365,500200,4,40.09543,19,1,70
8989,Got To Be There,Michael Jackson,0.349,0.569,1,-9.512,1,0.0434,0.11,0.000122,0.0416,0.721,171.354,204907,4,18.03481,11,1,70
8990,"July 12, 1939",Charlie Rich,0.674,0.244,9,-13.88,1,0.0409,0.594,2.69e-05,0.0764,0.635,118.795,270787,4,32.22255,13,1,70
8991,Screaming Night Hog,Steppenwolf,0.58,0.559,6,-12.855,0,0.0326,0.0864,0.00816,0.197,0.964,129.16,193933,4,19.50105,12,1,70
8992,Sea Cruise,Johnny Rivers,0.53,0.877,0,-6.237,1,0.238,0.734,1.59e-06,0.974,0.886,149.032,198520,4,20.71393,8,1,70
8994,The Hungry Years,Wayne Newton,0.431,0.443,10,-12.655,1,0.0357,0.713,0.0,0.213,0.425,137.16,229493,4,34.47052,12,1,70
8995,Minstrel In The Gallery,Jethro Tull,0.368,0.507,11,-12.139,0,0.0722,0.0519,2.05e-06,0.0751,0.618,95.933,498653,3,52.95261,20,1,70
8998,My Own Way To Rock,Burton Cummings,0.402,0.911,0,-8.396,1,0.0818,0.0165,0.00135,0.142,0.591,176.941,285907,4,28.26981,12,1,70
9005,Yo-Yo,The Osmonds,0.617,0.785,2,-5.8,1,0.0565,0.636,0.0,0.174,0.92,138.057,195787,4,29.23776,12,1,70
9007,Fun Time,Joe Cocker,0.721,0.52,11,-12.38,1,0.0299,0.115,0.00384,0.0683,0.963,105.45,160400,4,53.79379,7,1,70
9008,The Morning After,Maureen McGovern,0.408,0.511,6,-7.225,1,0.0263,0.475,0.0,0.625,0.354,80.176,141720,4,36.69663,6,1,70
9012,The Jam,Graham Central Station,0.701,0.83,11,-10.517,0,0.0667,0.125,0.329,0.114,0.648,107.772,492013,4,38.41029,22,1,70
9014,Keep Playin' That Rock 'N' Roll,Edgar Winter's White Trash,0.678,0.854,4,-10.678,1,0.0349,0.0932,0.0,0.109,0.962,129.638,223800,4,48.75761,11,1,70
9015,Midnight At The Oasis,Maria Muldaur,0.705,0.499,1,-7.969,1,0.0265,0.409,6.59e-05,0.103,0.391,98.686,229507,4,61.87929,12,1,70
9019,Our House,"Crosby, Stills, Nash & Young",0.593,0.205,9,-14.601,1,0.0479,0.896,5.46e-05,0.119,0.377,140.279,179760,4,31.51557,9,1,70
9020,Good Time Sally,Rare Earth,0.708,0.805,7,-7.618,1,0.0301,0.398,0.000249,0.0545,0.976,129.185,174960,4,32.31007,10,1,70
9022,Sweet Emotion,Aerosmith,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,274133,4,36.14748,13,1,70
9023,"Honey Please, Can't Ya See",Barry White,0.711,0.737,8,-8.368,0,0.131,0.135,0.0,0.0533,0.85,114.881,179200,4,56.2303,8,1,70
9025,Natural High,Bloodstone,0.332,0.371,4,-9.884,1,0.0396,0.729,0.00021,0.176,0.375,173.273,249093,3,39.51623,10,1,70
9026,How Do You Feel The Morning After,Millie Jackson,0.39,0.475,8,-11.564,1,0.0706,0.631,0.0,0.365,0.43,145.538,179453,4,42.95876,8,1,70
9027,Fight The Power Part 1,The Isley Brothers,0.863,0.74,11,-8.285,0,0.235,0.0543,0.0026,0.0813,0.901,125.282,197827,4,41.81753,10,1,70
9028,Easy To Be Hard,Cheryl Barnes/Hair Soundtrack,0.361,0.524,2,-10.191,1,0.0772,0.568,0.00032,0.0753,0.377,79.507,224707,4,25.05047,11,1,70
9029,"Man Smart, Woman Smarter",Robert Palmer,0.649,0.585,2,-13.494,1,0.043,0.098,0.0,0.293,0.977,78.218,156507,4,48.83132,5,1,70
9030,I'll Be Your Shelter (In Time Of Storm),Luther Ingram,0.726,0.625,2,-9.346,1,0.0618,0.0773,0.000143,0.111,0.754,96.982,201333,4,21.8105,10,1,70
9031,Talk It Over In The Morning,Anne Murray,0.604,0.55,6,-10.487,1,0.0436,0.491,0.0,0.0456,0.933,81.665,150173,4,19.51149,8,1,70
9034,California Kid And Reemo,Lobo,0.722,0.592,2,-12.053,1,0.0298,0.0886,0.0,0.0371,0.956,119.969,168960,4,26.59591,8,1,70
9035,Who Are You,B.B. King,0.84,0.431,8,-15.631,1,0.0377,0.327,0.0193,0.0753,0.855,103.926,236640,4,33.23792,10,1,70
9036,Best Thing That Ever Happened To Me,The Persuaders,0.392,0.424,2,-11.022,1,0.0379,0.786,0.00636,0.125,0.404,74.02,295000,4,46.33744,13,1,70
9038,The Last Time I Saw Her,Glen Campbell,0.485,0.378,0,-12.53,1,0.0284,0.357,1.57e-05,0.0625,0.38,116.17,247013,4,52.86075,10,1,70
9039,Magnet And Steel,Walter Egan,0.719,0.395,1,-9.581,0,0.0335,0.349,5.07e-05,0.0716,0.718,113.036,204760,3,44.70283,9,1,70
9040,Somewhere In The Night,Barry Manilow,0.319,0.407,2,-9.566,0,0.0261,0.31,0.0011,0.346,0.347,80.883,207467,4,50.98996,8,1,70
9042,Movin' Out (Anthony's Song),Billy Joel,0.664,0.88,2,-5.009,0,0.0326,0.465,1.63e-05,0.0591,0.895,133.898,210760,4,57.11082,9,1,70
9045,Save Your Kisses For Me,Brotherhood Of Man,0.544,0.556,7,-11.006,1,0.0887,0.303,0.0,0.107,0.835,184.809,184733,4,26.08479,10,1,70
9047,In The Ghetto,Candi Staton,0.551,0.292,10,-17.125,1,0.0383,0.822,7.04e-06,0.138,0.623,85.272,173640,4,67.37847,7,1,70
9049,I'll Get Over You,Crystal Gayle,0.563,0.436,8,-8.661,1,0.0347,0.682,0.0,0.0854,0.451,109.843,210800,4,23.84555,10,1,70
9054,Dreamin,Loleatta Holloway,0.619,0.903,1,-7.923,0,0.15,0.125,0.0,0.091,0.697,117.816,381733,4,37.05667,14,1,70
9055,Took The Last Train,David Gates,0.743,0.443,0,-14.524,1,0.0301,0.101,0.000683,0.136,0.715,96.481,271893,4,46.32601,9,1,70
9056,Walk Right Up To The Sun,The Delfonics,0.425,0.452,9,-8.869,0,0.0255,0.642,0.0,0.221,0.576,143.859,180520,3,28.34434,9,1,70
9057,Almost Like Being In Love,Michael Johnson,0.689,0.324,4,-16.505,1,0.0263,0.473,0.0024,0.0783,0.569,94.196,210400,4,27.97278,14,1,70
9058,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,0.688,0.506,0,-13.311,0,0.0408,0.316,0.69,0.0611,0.784,108.753,182533,4,30.61573,10,1,70
9060,Black & White,Three Dog Night,0.688,0.577,11,-12.093,1,0.0292,0.493,1.04e-05,0.528,0.961,109.077,206080,4,42.70986,8,1,70
9069,Got To Get You Into My Life,"Blood, Sweat & Tears",0.392,0.697,5,-10.569,1,0.057,0.437,0.00949,0.242,0.713,134.981,202200,4,38.9387,10,1,70
9070,If We Try,Don McLean,0.559,0.323,2,-13.495,1,0.0303,0.872,0.000253,0.118,0.536,109.777,214867,4,35.62735,9,1,70
9072,I've Been Born Again,Johnnie Taylor,0.738,0.585,9,-8.381,1,0.123,0.357,0.0,0.0905,0.885,126.6,202547,4,19.3486,13,1,70
9074,Take A Hand,Rick Springfield,0.417,0.536,7,-14.012,1,0.0426,0.347,0.00017,0.0825,0.797,108.077,138867,1,30.62534,7,1,70
9075,If Only I Had My Mind On Something Else,Bee Gees,0.333,0.372,2,-13.418,1,0.0305,0.22,1.34e-06,0.118,0.595,142.732,153160,4,27.73891,9,1,70
9076,This Heart,Gene Redding,0.618,0.692,8,-8.139,1,0.0298,0.445,9.29e-05,0.397,0.755,105.236,209351,4,22.82499,10,1,70
9077,Love Hurts,Nazareth,0.485,0.328,7,-11.853,1,0.0254,0.00596,0.0032,0.325,0.138,79.766,233133,4,16.12102,13,1,70
9078,Thank God And Greyhound,Roy Clark,0.464,0.359,10,-12.938,1,0.029,0.563,0.0,0.0814,0.603,88.221,155760,3,20.85534,9,1,70
9081,"Call My Name, I'll Be There",Wilson Pickett,0.611,0.63,10,-7.667,0,0.0298,0.0489,0.0,0.31,0.958,108.151,137800,4,29.07323,9,1,70
9082,Reach Out And Touch (Somebody's Hand),Diana Ross,0.525,0.673,5,-7.611,1,0.0355,0.578,0.0,0.272,0.524,134.375,188200,3,60.32821,7,1,70
9083,What's The Name Of This Funk (spider Man),Ramsey Lewis,0.55,0.902,10,-8.421,0,0.0546,0.0792,0.0064,0.0262,0.883,114.702,198907,4,34.83555,10,1,70
9085,Every 1's A Winner,Hot Chocolate,0.727,0.548,10,-7.393,1,0.0291,0.0628,0.526,0.133,0.929,107.826,289267,4,29.1283,13,1,70
9086,Only Love Can Break Your Heart,Neil Young,0.732,0.239,2,-12.203,1,0.037,0.681,1.16e-06,0.0972,0.377,110.58,188600,3,43.90408,10,1,70
9088,Stuck In The Middle With You,Stealers Wheel,0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,203893,4,61.81302,5,1,70
9090,Silver Dreams,The Babys,0.392,0.364,5,-9.905,1,0.0276,0.91,0.281,0.341,0.144,69.892,181933,4,20.41274,9,1,70
9091,Third Time Lucky (First Time I Was A Fool),Foghat,0.666,0.664,0,-8.061,1,0.0272,0.286,1.6e-05,0.547,0.82,116.319,252169,4,55.67455,10,1,70
9100,Pretty Girls,Melissa Manchester,0.687,0.918,1,-4.767,1,0.0498,0.171,0.000586,0.33,0.859,122.725,233080,4,25.0222,12,1,70
9101,Woman To Woman,Joe Cocker and The Chris Stainton Band,0.714,0.331,1,-14.443,1,0.0983,0.186,0.0889,0.0725,0.747,180.647,270693,4,32.52008,13,1,70
9107,Tiny Dancer,Elton John,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,4,53.71733,14,1,70
9108,Star Wars Theme/Cantina Band,Meco,0.678,0.688,0,-10.388,1,0.0637,0.00161,0.747,0.0819,0.559,124.94,225093,4,39.66676,11,1,70
9109,You Took The Words Right Out Of My Mouth,Meat Loaf,0.459,0.681,2,-8.773,1,0.0794,0.254,0.0,0.498,0.68,125.02,304440,4,34.79386,13,1,70
9112,The Guitar Man,Bread,0.279,0.646,4,-7.907,0,0.0464,0.231,0.0011,0.309,0.485,142.649,225053,4,27.56136,14,1,70
9113,Without Love,Aretha Franklin,0.626,0.742,0,-5.002,0,0.0657,0.408,0.0,0.108,0.605,114.969,232720,4,32.7962,11,1,70
9115,Baby Hold On,The Grass Roots,0.662,0.71,10,-10.656,1,0.0289,0.236,0.00367,0.124,0.936,133.651,158507,4,35.83757,8,1,70
9120,It's So Easy,Linda Ronstadt,0.623,0.764,4,-4.686,1,0.0418,0.0229,0.0,0.841,0.894,119.717,145173,4,35.13559,8,1,70
9121,Welcome Back,John Sebastian,0.745,0.373,4,-13.002,0,0.0325,0.412,8.88e-05,0.158,0.904,111.297,170893,4,19.61007,12,1,70
9123,Mister Magic,"Grover Washington, Jr.",0.734,0.641,5,-8.471,0,0.0662,0.00603,0.372,0.0602,0.868,103.813,541827,4,34.62654,19,1,70
9124,Cat's In The Cradle,Harry Chapin,0.489,0.577,10,-9.765,1,0.042,0.233,0.0,0.123,0.519,78.112,222951,4,35.23486,12,1,70
9125,We Were Always Sweethearts,Boz Scaggs,0.437,0.611,9,-11.654,1,0.0466,0.687,0.0396,0.355,0.865,126.251,209040,4,30.30238,10,1,70
9126,Such A Woman,Tycoon,0.507,0.564,2,-9.53,0,0.0388,0.465,0.0,0.0552,0.4,126.734,261178,4,27.09042,11,1,70
9128,What Can I Say,Boz Scaggs,0.724,0.598,7,-6.522,1,0.0325,0.116,0.00725,0.0556,0.786,114.987,180693,4,25.40673,9,1,70
9129,Just The Way You Are,Billy Joel,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,290573,4,26.95017,15,1,70
9130,Brown Eyed Girl,El Chicano,0.643,0.558,7,-11.919,1,0.033,0.0304,4.32e-06,0.0563,0.922,134.818,237267,4,49.66526,8,1,70
9131,"Darkness, Darkness",The Youngbloods,0.375,0.26,0,-16.294,1,0.0269,0.41,0.218,0.125,0.54,95.18,226952,4,43.86216,8,1,70
9133,One Beautiful Day,"Ecstasy, Passion & Pain",0.748,0.62,7,-9.284,0,0.0457,0.0538,4.65e-06,0.0503,0.9,121.36,177213,4,35.03872,9,1,70
9135,Absolutely Right,Five Man Electrical Band,0.49,0.75,4,-10.012,0,0.0353,0.145,2.37e-05,0.168,0.961,169.826,138200,4,26.81647,8,1,70
9136,One Of These Nights,Eagles,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686,4,36.02567,13,1,70
9138,"More, More, More Pt. 1",Andrea True Connection,0.608,0.823,7,-9.387,0,0.0545,0.00249,0.00147,0.307,0.825,104.274,179133,4,33.15293,7,1,70
9142,I'm Still In Love With You,Al Green,0.822,0.457,6,-10.937,1,0.235,0.214,0.000397,0.0766,0.73,99.16,307063,4,83.61484,9,1,70
9147,Yesterday Once More,Carpenters,0.254,0.38,4,-13.806,1,0.0337,0.672,0.0,0.379,0.408,168.496,233533,4,37.05835,10,1,70
9148,Up On The Roof,James Taylor,0.559,0.432,5,-12.366,1,0.0273,0.375,1.2e-06,0.716,0.5,92.378,249173,4,23.38568,13,1,70
9149,She's In Love With You,Suzi Quatro,0.657,0.857,11,-7.02,1,0.0456,0.0716,1.52e-05,0.0774,0.624,125.858,212987,4,26.56719,9,1,70
9152,Engine Number 9,Wilson Pickett,0.577,0.853,10,-8.097,0,0.112,0.00585,0.00699,0.0612,0.882,191.255,171600,4,29.91199,12,1,70
9153,Bring Back The Love Of Yesterday,The Dells,0.423,0.534,6,-14.465,1,0.11,0.639,0.83,0.183,0.605,162.055,232760,4,22.48152,12,1,70
9157,Ohio,"Crosby, Stills, Nash & Young",0.445,0.529,0,-10.94,1,0.026,0.261,0.0162,0.184,0.749,79.296,183733,4,27.0153,10,1,70
9160,Je T'Aime...Moi Non Plus,Jane Birkin Serge Gainsbourg,0.0908,0.461,0,-13.932,1,0.0409,0.028,0.69,0.124,0.523,72.399,270507,1,39.48809,10,1,70
9164,That's What Love Will Make You Do,Little Milton,0.693,0.739,1,-10.047,1,0.0601,0.2,0.0469,0.0523,0.775,91.399,229707,4,44.92482,10,1,70
9165,In A Broken Dream,Python Lee Jackson,0.27,0.641,5,-5.902,1,0.0354,0.0405,0.00438,0.0924,0.352,76.31,255183,4,40.97228,12,1,70
9166,Fool In The Rain,Led Zeppelin,0.539,0.866,0,-8.404,1,0.0483,0.0866,0.00414,0.0953,0.761,130.345,372893,4,92.153,13,1,70
9167,Disco Rufus,Stargard,0.823,0.602,0,-16.175,1,0.0574,0.0268,0.00095,0.0564,0.844,120.971,198360,4,28.80764,9,1,70
9168,Hold On,The Rascals,0.52,0.864,5,-5.469,1,0.0636,0.428,1.14e-05,0.201,0.775,86.988,215280,4,19.57591,9,1,70
9171,"Cole, Cooke & Redding",Wilson Pickett,0.446,0.4,7,-16.993,1,0.0579,0.272,1.09e-05,0.0605,0.625,140.091,233267,4,45.17889,10,1,70
9172,The Man That Turned My Mama On,Tanya Tucker,0.631,0.742,0,-7.243,1,0.108,0.627,0.0,0.0984,0.67,90.408,174093,4,39.54642,7,1,70
9173,On The Beach (In The Summertime),The 5th Dimension,0.427,0.604,10,-6.416,1,0.0248,0.288,0.000151,0.0692,0.851,162.056,208773,4,34.88186,11,1,70
9174,Last Child,Aerosmith,0.599,0.613,8,-9.978,1,0.0344,0.163,1.66e-06,0.047,0.767,84.22,206707,4,55.90232,10,1,70
9175,To Know You Is To Love You,B.B. King,0.872,0.384,0,-16.204,1,0.0388,0.418,0.317,0.0687,0.938,102.597,515000,4,26.14268,31,1,70
9176,Taos New Mexico,R. Dean Taylor,0.591,0.903,9,-3.765,1,0.0324,0.46,0.00115,0.298,0.961,73.598,190347,4,55.22589,8,1,70
9177,I'll Supply The Love,Toto,0.763,0.679,1,-12.132,0,0.0318,0.0289,0.862,0.0606,0.726,125.126,224240,4,31.49453,12,1,70
9178,And The Grass Won't Pay No Mind,Mark Lindsay,0.478,0.386,1,-12.634,1,0.031,0.231,6.59e-05,0.192,0.541,121.105,204867,4,44.11792,10,1,70
9179,Man Of Constant Sorrow,Ginger Baker's Air Force,0.354,0.737,9,-5.975,1,0.0377,0.203,0.0,0.34,0.568,84.622,230947,4,33.97921,8,1,70
9184,Celebrate,Three Dog Night,0.255,0.742,2,-7.232,1,0.0489,0.307,0.0001,0.293,0.53,96.493,194773,4,44.05652,7,1,70
9188,Ca Plane Pour Moi,Plastic Bertrand,0.422,0.943,10,-4.365,1,0.0954,0.074,6.83e-05,0.105,0.845,165.764,182133,4,35.67506,10,1,70
9191,Paranoid,Black Sabbath,0.415,0.658,4,-12.051,0,0.0696,4.52e-05,0.000735,0.176,0.45,163.015,168406,4,24.03583,11,1,70
9192,Dark Horse,George Harrison,0.607,0.681,2,-12.471,1,0.0489,0.0928,0.00041,0.351,0.784,95.48,233720,4,26.48337,9,1,70
9193,It Was Almost Like A Song,Ronnie Milsap,0.327,0.281,0,-10.663,1,0.0276,0.323,0.00418,0.0713,0.151,147.72,219520,4,28.83899,11,1,70
9195,Sweet Maxine,The Doobie Brothers,0.504,0.803,9,-8.788,1,0.0293,0.177,5.37e-05,0.33,0.953,144.925,263867,4,53.31533,10,1,70
9196,Lean On Me,Bill Withers,0.619,0.22,0,-13.843,1,0.0667,0.782,1.19e-05,0.124,0.423,75.16,258835,4,28.11061,12,1,70
9198,Baby Come Back,Player,0.645,0.604,5,-9.904,0,0.118,0.0713,0.0,0.129,0.545,156.436,214373,4,47.97448,10,1,70
9201,Seasons In The Sun,Terry Jacks,0.678,0.611,6,-8.306,1,0.0506,0.777,0.0,0.175,0.821,98.949,209347,4,27.18793,10,1,70
9206,Handy Man,James Taylor,0.804,0.233,2,-14.17,1,0.0312,0.64,0.106,0.0854,0.583,90.639,196800,4,23.34824,11,1,70
9208,Free To Carry On,The Sandpipers,0.567,0.356,0,-13.382,1,0.0256,0.782,0.000333,0.312,0.514,96.183,168800,4,39.35108,9,1,70
9209,Don't Let Me Be Misunderstood,Santa Esmeralda Starring Leroy Gomez,0.669,0.815,9,-8.998,0,0.0838,0.0329,0.00105,0.0498,0.784,117.809,628547,4,24.94666,24,1,70
9210,Nobody,The Doobie Brothers,0.634,0.892,2,-5.374,1,0.0309,0.0134,0.00068,0.0477,0.23,114.967,260027,4,27.17715,12,1,70
9213,I Don't Want To Make You Wait,The Delfonics,0.545,0.684,3,-10.036,1,0.0428,0.637,0.00018,0.0929,0.576,123.847,196573,4,39.36094,9,1,70
9214,Rockin' With The King,Canned Heat,0.538,0.948,5,-3.478,1,0.0633,0.428,0.000277,0.384,0.897,148.317,197200,4,50.85504,10,1,70
9217,I Dig Everything About You,The Mob,0.691,0.52,7,-10.189,1,0.0552,0.482,0.0,0.589,0.82,116.535,154400,4,38.72752,9,1,70
9221,I Can't Turn You Loose,Edgar Winter's White Trash,0.579,0.627,5,-13.383,1,0.144,0.342,0.0,0.653,0.87,162.948,235467,4,24.84256,11,1,70
9222,We Never Danced To A Love Song,The Manhattans,0.449,0.532,7,-12.068,1,0.0446,0.153,0.0,0.149,0.441,126.163,258933,4,47.63872,7,1,70
9225,Ain't Gonna' Hurt Nobody,Brick,0.798,0.622,11,-11.282,0,0.0341,0.0429,0.0136,0.15,0.97,114.455,235311,4,59.6164,11,1,70
9227,Bloody Well Right,Supertramp,0.575,0.446,3,-13.839,1,0.105,0.426,0.0175,0.0656,0.532,75.501,272432,4,39.50297,11,1,70
9229,Nathan Jones,The Supremes,0.522,0.701,5,-9.071,1,0.0372,0.307,0.044,0.39,0.925,157.257,181360,4,62.89331,8,1,70
9230,Midnight Rider,Gregg Allman,0.567,0.439,0,-11.516,1,0.0232,0.491,0.203,0.123,0.403,86.812,267363,4,40.74572,13,1,70
9233,Break Up To Make Up,The Stylistics,0.583,0.301,4,-10.598,1,0.0243,0.883,0.0,0.334,0.337,79.364,239840,3,22.39999,13,1,70
9235,Aubrey,Bread,0.326,0.0902,7,-20.588,1,0.0344,0.647,0.00091,0.198,0.218,137.611,219493,4,37.19366,11,1,70
9237,Calling Dr. Love,KISS,0.544,0.884,8,-8.166,1,0.144,0.663,7.26e-06,0.381,0.467,127.215,224667,4,39.20222,11,1,70
9238,Smoke Gets In Your Eyes,Blue Haze,0.563,0.656,0,-7.169,0,0.0282,0.0211,2.94e-05,0.252,0.545,118.378,196147,4,26.6229,11,1,70
9243,Land Of Make Believe,Chuck Mangione With The Hamilton Philharmonic Orchestra,0.273,0.321,10,-16.604,1,0.0449,0.033,0.00571,0.705,0.285,133.267,744867,4,51.58365,29,1,70
9244,Gimme Shelter,Grand Funk Railroad,0.324,0.867,4,-6.765,0,0.0677,0.122,0.931,0.0926,0.427,130.483,389027,4,33.85695,13,1,70
9248,Teach Your Children,"Crosby, Stills, Nash & Young",0.497,0.285,2,-14.537,1,0.0264,0.643,1.66e-05,0.389,0.667,154.7,173467,4,26.64876,9,1,70
